client_id,variation,error_count
395074,test,2
395152,test,5
395302,test,1
395610,control,2
395669,test,2
395711,test,0
395814,control,0
395960,test,0
395988,control,2
396003,test,7
396393,test,0
396523,control,2
396549,test,0
396876,test,0
397150,test,24
397404,control,0
397574,control,0
397852,test,1
398317,test,0
398973,test,6
399065,control,4
399211,test,2
399381,test,0
399690,control,0
399694,test,0
399707,test,1
399780,test,0
400082,control,0
400613,control,0
400621,control,1
400773,control,7
401147,test,10
401260,test,0
401723,test,1
401737,test,0
401951,control,1
401964,test,0
402019,control,0
402340,test,0
402509,test,0
402923,control,0
402984,test,1
403501,test,1
403509,test,0
403658,control,0
403735,test,2
403921,control,0
404861,control,0
405107,test,0
405201,control,2
405451,test,0
405501,control,0
405565,control,6
406039,test,1
406224,test,6
406265,test,11
406877,test,4
406992,control,2
407061,test,0
407146,control,13
407327,control,4
407433,test,0
407759,test,0
407804,control,0
408180,control,0
408266,test,0
408411,test,10
408478,test,3
408685,test,2
409075,test,0
409332,test,15
409432,control,2
409450,control,2
409787,test,3
409876,test,0
409953,control,2
409987,test,7
410298,test,0
410327,test,1
410421,test,0
410527,control,0
410623,control,0
410682,test,3
410752,test,0
411442,test,5
411463,test,0
411480,control,0
411761,test,0
412025,test,2
412057,control,0
413001,control,0
413157,control,4
413324,test,1
413583,control,9
413993,control,0
414149,test,0
414245,test,2
414909,test,0
415158,control,1
415277,control,0
415523,test,2
415987,test,2
416018,control,3
416116,control,0
416346,test,0
416724,test,3
416757,control,0
416876,control,2
417113,test,1
417123,test,2
417189,control,0
417204,test,4
417642,control,0
418569,test,3
419610,control,0
419807,test,0
419848,test,2
419969,control,1
420495,test,0
420722,test,0
420825,control,2
420983,test,3
421097,test,2
421124,test,4
421209,test,0
421223,control,0
421287,control,3
421795,control,0
421833,control,0
422463,control,0
422464,test,4
422480,control,2
422661,control,0
422765,test,0
423183,control,2
423508,control,0
423947,test,8
424206,test,0
424267,control,2
424592,test,7
424760,control,0
425398,control,0
425546,test,1
425578,test,0
425987,control,4
426074,test,4
426092,test,5
426432,control,6
426756,control,6
426901,test,0
427013,test,4
427194,control,0
427512,control,0
427628,test,0
427824,control,0
427931,control,0
428064,control,2
428109,test,1
428135,test,8
428170,control,1
428188,control,8
428201,test,0
428485,control,2
428635,control,0
428698,control,4
428852,test,0
429189,control,1
429351,control,1
429598,test,1
429778,test,2
429805,test,1
429908,test,0
429957,control,1
430070,test,0
430101,test,0
430812,control,1
430868,control,5
431429,test,0
431615,test,0
431626,test,0
431627,test,0
431651,control,2
431793,test,1
432171,control,0
432265,control,6
432402,control,0
432606,control,2
432607,test,3
432789,test,7
432793,control,0
432803,control,2
433098,control,0
433332,test,0
433417,test,1
433424,test,0
433443,test,2
433498,test,0
433814,control,4
434526,control,0
434673,test,5
434746,test,8
434941,control,0
435340,test,0
435580,control,7
435757,control,1
435886,test,3
436146,test,2
436352,test,2
437728,control,0
437780,control,0
437817,control,2
437914,test,3
438539,test,0
438560,test,2
438567,test,25
438770,control,0
438886,test,0
438959,test,0
439077,test,0
439963,test,7
440275,test,1
440279,control,2
440328,test,1
440483,test,0
440704,test,4
440758,control,0
440861,test,5
442079,test,0
442320,control,0
442340,test,0
442772,test,11
443217,control,0
443262,test,3
443921,test,0
444558,control,0
444644,test,5
445481,test,1
445794,test,5
446185,control,5
446390,test,4
446547,control,0
446577,test,4
447087,test,16
447329,control,0
447439,control,0
447488,control,3
447494,control,1
447498,control,0
447683,control,5
447850,test,4
448522,test,1
448714,control,3
449286,test,0
449421,test,0
449709,test,7
450002,test,3
450232,control,3
450423,test,3
450614,control,2
450673,test,1
450752,control,1
451019,control,1
451443,control,4
451568,control,0
451603,control,0
451682,test,0
451805,control,0
451897,control,0
452274,control,0
452359,test,5
452582,test,6
452583,control,0
452762,test,0
452875,control,13
453167,control,3
453226,test,1
453288,test,1
453657,control,1
453802,test,1
454148,control,5
454816,test,0
455069,test,0
455078,test,2
455226,test,0
455278,control,1
455557,test,1
455589,test,9
455693,control,2
456002,control,0
456150,test,1
456369,test,0
456416,test,0
456925,test,8
457069,control,0
457600,test,1
457784,test,0
458225,test,1
458326,test,2
458484,control,0
458670,test,0
458796,control,1
459076,test,0
459156,control,0
459221,test,1
459234,test,3
459610,control,0
459733,test,0
460257,test,0
460269,test,0
460291,control,0
460505,control,0
460755,control,6
460912,control,0
461547,test,9
461591,control,7
461632,test,1
461846,control,7
462526,test,0
462674,control,0
462910,test,0
463023,test,11
463029,test,0
463030,control,0
463396,test,10
463414,test,0
463459,test,0
463582,control,5
464397,test,1
464539,test,1
464597,control,1
464620,control,0
465007,test,49
465162,control,0
465367,control,0
465492,test,0
465525,test,0
465564,control,0
465607,test,0
465749,control,0
465982,test,5
466140,test,0
466142,control,3
466526,control,3
466588,test,1
467103,test,2
467229,test,1
467367,control,4
467409,test,0
467861,test,0
468090,test,4
468336,control,1
468355,test,2
468552,control,2
468570,test,9
468776,test,0
469978,control,4
470187,test,0
470239,control,2
470365,test,2
470897,test,4
471388,control,15
471462,control,2
471506,control,14
471520,control,1
472078,control,10
472102,control,1
472271,control,4
472352,test,0
472382,test,1
472433,control,0
472614,control,1
472754,test,1
473108,control,0
473328,test,0
473555,test,1
473638,test,10
473920,test,1
474067,control,0
475258,control,0
475350,control,3
475352,control,1
475362,control,3
475431,test,0
475544,test,0
475897,test,9
475911,test,0
476642,test,0
477029,test,2
477418,test,0
477588,control,3
477656,test,0
478156,test,0
478194,test,0
478733,test,1
478735,test,10
478808,test,2
478932,test,0
479136,control,0
479431,control,0
479709,control,0
480111,control,1
480272,test,0
480393,test,0
480458,test,26
480792,control,0
480811,control,0
480836,control,2
480944,control,2
480995,test,0
481268,test,2
481539,test,0
481553,control,0
481960,test,1
482346,control,0
482558,test,0
482692,control,0
483033,control,0
483041,control,4
483080,control,1
483156,test,3
483740,test,0
483783,control,0
484134,test,4
484325,test,6
484375,control,1
484481,test,2
484640,test,2
485005,test,1
485243,test,1
485353,test,0
485476,test,5
485533,control,2
485563,control,0
486476,test,0
486496,control,5
486527,test,5
486643,control,0
486844,test,17
487056,test,0
487098,test,1
487248,control,0
487255,control,0
487462,test,0
487469,test,2
487726,control,0
487803,test,0
487901,control,0
488565,test,0
488573,test,2
488929,control,0
488930,control,4
489091,control,0
489500,control,3
490151,test,14
490194,control,0
490297,control,0
491303,control,0
491581,test,4
491596,test,9
491620,control,0
491746,test,2
491779,control,3
491935,control,1
492655,control,5
492736,test,16
492751,control,0
493083,control,0
493186,control,2
493194,control,0
493311,control,2
493608,test,6
494159,control,0
494367,test,3
494576,test,5
494597,test,0
495030,control,10
495241,test,1
495317,control,0
495547,test,0
496578,control,2
496873,control,1
496903,test,0
497019,test,0
497209,test,0
497732,test,0
497746,test,0
497986,control,1
497996,test,1
498135,test,12
498584,control,0
499278,control,2
499330,control,0
499699,test,7
499985,test,2
500449,test,1
500483,test,4
500488,test,2
501190,test,1
501214,test,0
501215,test,8
501426,test,2
501472,test,4
501496,test,0
502017,control,0
502969,test,0
503051,control,0
503064,control,1
503070,control,0
504667,test,2
504980,test,0
505572,control,0
505697,test,9
505849,control,3
505918,test,3
506086,test,0
506107,control,4
506320,control,0
506333,control,1
506479,test,2
506615,test,0
506681,test,0
506720,control,0
507138,control,0
507290,test,4
507390,control,0
507610,control,9
507618,test,0
507874,control,2
507892,control,0
507915,test,0
508087,test,0
508099,test,8
509310,control,0
509544,control,0
509746,test,0
510139,control,2
510186,test,1
510497,test,4
510580,test,1
510867,test,4
510941,control,2
511272,test,4
511378,control,0
511522,control,1
511528,test,1
511535,test,0
511678,test,15
511906,test,0
511922,test,3
512432,control,1
512588,test,0
512590,test,0
512721,control,0
512833,control,2
512883,control,0
513275,control,0
513599,test,0
513785,test,0
513864,control,2
513961,test,0
514104,test,0
514533,test,2
514667,test,1
515013,test,3
515712,control,0
515862,control,9
515976,test,0
516129,test,0
516235,test,14
516409,test,1
516417,test,6
516594,control,7
516706,test,1
517105,test,9
517186,control,0
517259,control,2
517547,test,8
517642,test,6
517707,control,2
517835,control,1
518097,control,1
518323,control,0
518664,control,1
518727,test,1
518898,test,0
519096,control,1
519506,control,5
519927,control,0
519971,control,30
520210,test,0
520530,test,5
520539,test,0
520592,test,0
520693,control,2
521003,control,6
521204,control,0
521225,test,2
521369,control,0
521446,test,2
522064,control,2
522175,control,0
522181,test,1
522187,test,0
522508,control,3
522654,test,0
522661,test,0
523263,test,2
523470,control,0
523530,test,0
523822,test,0
523965,test,7
523988,test,0
524126,control,0
524152,control,4
524287,test,3
524388,control,0
524455,test,0
524481,test,6
524510,control,0
524675,test,0
525234,control,0
525332,control,0
525348,control,5
525401,control,3
525448,test,2
525775,control,7
525973,control,0
526415,test,5
526419,test,2
526852,control,2
526939,test,0
526971,control,17
527026,test,2
527207,test,1
527708,test,0
528117,control,0
528367,test,1
528492,test,0
528496,control,5
528504,control,7
528600,test,5
528622,test,0
529008,test,0
529113,control,3
529225,control,0
529230,test,0
529380,test,4
529554,test,0
529710,test,3
530396,control,1
530579,test,0
530654,control,1
530699,test,8
530883,test,1
530914,test,3
530965,test,0
531099,control,1
531286,control,0
531705,control,2
531737,test,1
531896,control,4
532183,control,0
532200,control,1
532913,test,10
533091,control,5
533113,test,0
533116,test,0
533147,test,5
533320,control,1
533553,test,0
533703,test,9
533966,control,1
534083,control,0
534100,test,2
534419,control,0
534481,control,2
534616,control,1
534729,control,4
534843,control,0
534878,control,0
535260,test,0
535273,control,0
535308,control,0
535436,test,1
535456,test,0
535661,test,5
535673,control,2
535999,control,2
536024,test,0
536297,control,0
536431,test,0
536450,control,6
537200,test,0
537221,control,0
537426,test,0
537662,control,0
537901,control,0
538291,test,1
538519,test,0
538600,test,0
538801,test,6
539094,control,2
539876,test,2
540036,control,0
540589,test,0
540948,control,0
540970,control,1
541015,test,0
541159,test,0
541195,control,9
541395,test,4
541976,test,0
541979,test,2
542028,test,6
542047,test,1
542527,control,2
542536,test,2
542563,control,0
542598,control,1
542609,control,0
543460,test,0
543787,test,17
543812,control,3
543916,control,1
544420,test,0
544681,test,0
544943,test,3
545252,control,0
545273,test,3
545350,test,0
545449,test,5
545824,control,1
545887,control,2
546110,control,0
546146,control,0
546158,test,4
546244,test,0
546281,test,4
546337,control,3
546461,test,0
546664,control,1
547156,control,2
547252,control,19
547427,control,0
547645,control,0
547839,control,0
547868,control,5
548028,control,1
548340,control,0
548398,control,0
549038,control,0
549182,control,0
549217,test,0
549253,test,0
549586,test,0
549848,test,0
549987,control,5
550099,control,0
550126,test,4
550255,test,5
550276,control,5
550508,control,0
550793,test,2
550819,control,0
550876,control,0
550953,control,1
550960,test,0
550972,control,0
551780,control,0
551933,control,0
551983,control,0
552124,control,10
552360,test,0
552374,test,0
552481,test,0
552600,control,0
552649,control,1
552720,test,0
552898,test,6
553313,test,2
553410,test,0
553433,control,0
553718,control,0
553887,test,0
553978,control,0
554055,control,0
554244,test,0
554955,test,4
555410,test,0
555510,control,1
555737,control,0
555975,test,0
556046,test,0
556258,test,4
556488,test,0
556698,test,0
556775,control,12
556786,control,3
557273,test,0
557311,test,0
557659,test,11
557808,test,11
558109,test,2
558250,test,2
558676,test,2
559132,control,0
559169,control,1
559394,control,1
559432,test,5
559435,control,3
559468,test,4
559678,test,2
559881,control,2
559937,test,14
560360,control,6
560486,test,13
560548,control,0
560675,test,2
560810,test,0
560848,control,0
560955,control,1
561051,test,2
561052,control,4
561127,test,0
561240,control,1
561499,test,0
561544,test,0
561636,test,0
562145,test,5
562259,control,1
562427,control,2
562592,test,7
562620,test,0
562776,test,17
563419,test,0
563572,test,0
563663,test,0
563689,control,0
563851,test,7
563859,control,0
564330,test,0
564529,test,13
564806,control,0
564880,control,8
564967,control,0
565576,control,8
566009,test,2
566137,test,0
567010,control,7
567050,test,0
567520,test,5
567717,control,4
568086,control,5
568159,control,2
568680,test,9
568717,control,2
568718,test,13
568724,test,13
568759,test,3
568867,test,2
569235,test,1
570476,control,0
570484,control,6
571215,control,0
571423,control,2
571600,test,1
571626,test,5
571660,control,0
571941,control,0
572142,test,0
572266,control,5
572522,test,0
572542,test,0
572617,test,3
573143,test,1
573200,test,0
573338,control,0
573355,test,2
573411,control,0
574136,control,1
574163,test,3
574571,test,5
574728,test,0
574898,test,0
575199,test,0
575213,control,2
575804,test,1
576605,control,0
576893,control,0
577051,control,3
577427,test,0
577462,test,1
577488,control,0
577537,control,0
578478,control,23
578735,test,5
578755,test,1
578841,test,0
579061,control,0
579429,control,0
579500,test,11
579564,test,1
580208,test,4
580395,test,9
580584,control,8
580619,test,0
580849,test,2
581041,test,2
581655,test,0
581882,control,0
582215,test,2
582327,test,0
582438,control,0
582548,test,0
582696,control,0
582813,test,0
582858,control,6
583024,test,1
583074,test,0
583178,test,2
583207,control,7
583570,control,7
583807,test,1
583825,test,5
583917,control,0
584202,test,0
584291,control,1
584718,control,0
584752,control,0
585261,test,2
585528,test,2
585572,control,18
585691,control,1
585865,test,4
585872,test,9
587145,test,0
587200,control,2
587256,control,0
587314,control,2
587585,control,5
587753,control,3
587801,test,7
588058,control,8
588240,control,4
588254,test,1
588310,control,16
588424,test,3
588836,control,0
589245,test,6
589292,test,3
589393,test,1
589815,control,2
590042,test,0
590121,control,0
590187,control,1
590304,test,0
590336,control,0
590464,control,4
590476,test,0
