client_id,process_step,error_count,variation
137412,step_2,0,test
137412,step_3,0,test
137555,start,1,test
137555,step_1,1,test
137555,step_2,0,test
137555,step_3,0,test
137781,step_2,1,test
137781,start,0,test
137781,step_1,0,test
137816,start,0,test
137816,step_1,0,test
137816,step_2,0,test
137816,step_3,0,test
137933,start,0,test
138002,start,0,test
138002,step_1,0,test
138002,step_2,0,test
138002,step_3,0,test
138741,start,1,test
138741,step_1,0,test
138741,step_2,0,test
138741,step_3,0,test
138790,start,0,test
138790,step_1,0,test
138790,step_2,0,test
138790,step_3,0,test
139808,start,1,test
139808,step_1,1,test
139808,step_2,0,test
139808,step_3,0,test
139872,start,0,test
139872,step_1,0,test
139979,start,2,test
139979,step_1,0,test
139979,step_2,0,test
139979,step_3,0,test
139996,start,6,test
140020,step_1,2,test
140020,start,1,test
140020,step_2,1,test
140020,step_3,0,test
140683,start,0,test
140683,step_1,0,test
140683,step_2,0,test
140683,step_3,0,test
141417,start,0,test
141417,step_1,0,test
141417,step_2,0,test
141417,step_3,0,test
141643,start,0,test
141643,step_1,0,test
141643,step_2,0,test
141643,step_3,0,test
142351,start,2,test
142351,step_1,2,test
142351,step_2,1,test
142351,step_3,1,test
142695,start,2,test
143267,start,0,test
143267,step_1,0,test
143267,step_2,0,test
143267,step_3,0,test
143271,start,0,test
143271,step_1,0,test
143271,step_2,0,test
143271,step_3,0,test
145106,start,1,test
145106,step_1,0,test
145106,step_2,0,test
145106,step_3,0,test
145810,start,1,test
145810,step_1,1,test
145810,step_2,1,test
145810,step_3,1,test
146072,start,6,test
146072,step_1,1,test
146072,step_2,0,test
146072,step_3,0,test
146390,start,0,test
146390,step_1,0,test
146390,step_2,0,test
146390,step_3,0,test
146579,start,0,test
146579,step_1,0,test
146579,step_2,0,test
146579,step_3,0,test
148217,start,0,test
148217,step_1,0,test
148217,step_2,0,test
148217,step_3,0,test
148347,start,0,test
148347,step_1,0,test
148347,step_2,0,test
148347,step_3,0,test
148369,start,0,test
148369,step_1,0,test
148369,step_2,0,test
148369,step_3,0,test
148391,start,5,test
148391,step_1,1,test
148391,step_2,1,test
148391,step_3,1,test
148448,start,0,test
148448,step_1,0,test
148448,step_2,0,test
148448,step_3,0,test
148850,start,0,test
148850,step_1,0,test
148850,step_2,0,test
148850,step_3,0,test
149108,start,0,test
149108,step_1,0,test
149108,step_2,0,test
149108,step_3,0,test
149192,start,1,test
149192,step_1,1,test
149192,step_2,1,test
149192,step_3,1,test
149265,start,0,test
149265,step_1,0,test
149635,step_1,1,test
149635,step_2,1,test
149635,start,0,test
149635,step_3,0,test
150095,start,1,test
150095,step_1,1,test
150095,step_2,0,test
150095,step_3,0,test
151250,start,4,test
151250,step_1,0,test
151250,step_2,0,test
151250,step_3,0,test
151897,start,0,test
151897,step_1,0,test
151897,step_2,0,test
151897,step_3,0,test
152661,start,1,test
152661,step_1,0,test
152661,step_2,0,test
152661,step_3,0,test
154143,start,1,test
154143,step_1,1,test
154143,step_2,0,test
154143,step_3,0,test
154147,step_2,3,test
154147,start,2,test
154147,step_1,2,test
154147,step_3,2,test
154782,start,1,test
154782,step_2,1,test
154782,step_1,0,test
154782,step_3,0,test
154809,start,9,test
154809,step_1,4,test
154809,step_2,2,test
154809,step_3,1,test
156105,start,5,test
156105,step_1,3,test
156105,step_2,0,test
156105,step_3,0,test
157106,start,0,test
157106,step_1,0,test
157106,step_2,0,test
157106,step_3,0,test
157209,step_2,2,test
157209,step_3,2,test
157209,start,0,test
157209,step_1,0,test
158047,start,8,test
158047,step_3,2,test
158047,step_1,1,test
158047,step_2,1,test
158141,start,0,test
158141,step_1,0,test
158141,step_2,0,test
158141,step_3,0,test
158201,start,1,test
158201,step_1,0,test
158201,step_2,0,test
159558,start,3,test
159558,step_1,1,test
159558,step_2,0,test
159558,step_3,0,test
159687,start,1,test
159687,step_1,1,test
159687,step_2,0,test
159687,step_3,0,test
159728,start,2,test
159728,step_1,1,test
159728,step_2,1,test
159875,start,12,test
159875,step_3,6,test
159875,step_1,5,test
159875,step_2,4,test
159908,start,1,test
159908,step_1,1,test
159970,start,1,test
159970,step_1,1,test
160144,start,0,test
160144,step_1,0,test
160144,step_2,0,test
160144,step_3,0,test
160654,start,1,test
160654,step_1,1,test
160654,step_2,0,test
160654,step_3,0,test
160741,start,1,test
160741,step_1,0,test
160741,step_2,0,test
160741,step_3,0,test
161440,start,1,test
161440,step_1,1,test
161440,step_2,0,test
161440,step_3,0,test
161771,start,0,test
161771,step_1,0,test
161771,step_2,0,test
161771,step_3,0,test
162127,start,3,test
162127,step_1,2,test
162127,step_2,1,test
162127,step_3,1,test
162388,start,0,test
162388,step_1,0,test
162388,step_2,0,test
162867,start,3,test
162894,start,0,test
162894,step_1,0,test
162894,step_2,0,test
162894,step_3,0,test
163907,start,3,test
163907,step_2,3,test
163907,step_1,2,test
163907,step_3,2,test
164324,start,0,test
164324,step_1,0,test
164324,step_2,0,test
165765,start,1,test
165765,step_1,0,test
165765,step_2,0,test
165765,step_3,0,test
165900,step_1,1,test
165900,step_2,1,test
165900,start,0,test
165900,step_3,0,test
166017,step_2,1,test
166017,start,0,test
166017,step_1,0,test
166017,step_3,0,test
166154,start,2,test
166154,step_2,2,test
166154,step_1,1,test
166315,start,2,test
166315,step_1,2,test
166315,step_2,1,test
166315,step_3,1,test
168266,start,1,test
168266,step_1,1,test
168266,step_2,0,test
168266,step_3,0,test
168539,start,0,test
168539,step_1,0,test
168539,step_2,0,test
168539,step_3,0,test
168989,start,3,test
168989,step_1,3,test
168989,step_2,1,test
168989,step_3,1,test
169185,start,2,test
169185,step_1,0,test
169185,step_2,0,test
169185,step_3,0,test
169560,start,1,test
169560,step_1,0,test
169560,step_2,0,test
169560,step_3,0,test
169620,start,1,test
169620,step_1,0,test
169620,step_2,0,test
169620,step_3,0,test
169784,start,0,test
169784,step_1,0,test
169784,step_2,0,test
170383,start,0,test
170383,step_1,0,test
170383,step_2,0,test
170383,step_3,0,test
170462,start,8,test
170462,step_1,1,test
170798,start,5,test
170798,step_1,2,test
170798,step_2,2,test
170798,step_3,0,test
171096,start,9,test
171096,step_1,3,test
171096,step_2,0,test
171096,step_3,0,test
171484,start,0,test
171484,step_1,0,test
171484,step_2,0,test
171484,step_3,0,test
171492,step_1,1,test
171492,start,0,test
171492,step_2,0,test
171492,step_3,0,test
171583,start,0,test
171583,step_1,0,test
171583,step_2,0,test
171583,step_3,0,test
171597,step_1,1,test
171597,step_2,1,test
171597,step_3,1,test
171597,start,0,test
171971,start,0,test
171971,step_1,0,test
171971,step_2,0,test
171971,step_3,0,test
172422,start,2,test
172422,step_1,1,test
172422,step_2,0,test
172422,step_3,0,test
172858,start,0,test
172858,step_1,0,test
172858,step_2,0,test
172858,step_3,0,test
174238,start,0,test
174238,step_1,0,test
174238,step_2,0,test
174238,step_3,0,test
174244,start,0,test
174244,step_1,0,test
174244,step_2,0,test
174244,step_3,0,test
175625,start,5,test
175625,step_1,1,test
175625,step_2,1,test
175625,step_3,1,test
175752,step_1,2,test
175752,step_2,2,test
175752,step_3,1,test
175752,start,0,test
175907,start,3,test
175907,step_1,0,test
176114,step_3,1,test
176114,start,0,test
176114,step_1,0,test
176114,step_2,0,test
176963,start,4,test
176963,step_1,2,test
176963,step_2,2,test
176963,step_3,2,test
176966,start,0,test
176966,step_1,0,test
176966,step_2,0,test
176966,step_3,0,test
177765,start,1,test
177765,step_1,0,test
177765,step_2,0,test
177765,step_3,0,test
178125,start,0,test
178125,step_1,0,test
178125,step_2,0,test
178125,step_3,0,test
178214,start,0,test
178214,step_1,0,test
178214,step_2,0,test
178214,step_3,0,test
179119,start,0,test
179119,step_1,0,test
179119,step_2,0,test
179119,step_3,0,test
179358,start,1,test
179358,step_1,0,test
179358,step_2,0,test
179667,start,3,test
179667,step_1,0,test
180425,start,1,test
180425,step_1,0,test
180425,step_2,0,test
180425,step_3,0,test
181125,start,2,test
181125,step_1,1,test
181125,step_2,1,test
181125,step_3,1,test
181254,start,2,test
181254,step_1,1,test
181254,step_2,0,test
181254,step_3,0,test
182074,start,0,test
182074,step_1,0,test
182074,step_2,0,test
182074,step_3,0,test
182739,step_1,2,test
182739,start,1,test
182739,step_2,0,test
182739,step_3,0,test
183077,start,0,test
183077,step_1,0,test
183077,step_2,0,test
183077,step_3,0,test
183720,start,0,test
183720,step_1,0,test
183720,step_2,0,test
183720,step_3,0,test
184127,start,0,test
184127,step_1,0,test
184127,step_2,0,test
184127,step_3,0,test
184216,start,0,test
184216,step_1,0,test
184216,step_2,0,test
184216,step_3,0,test
184396,start,1,test
184396,step_2,1,test
184396,step_1,0,test
184701,start,2,test
184701,step_1,0,test
184701,step_2,0,test
184701,step_3,0,test
185096,start,4,test
185096,step_1,2,test
185096,step_2,1,test
185096,step_3,1,test
185675,start,4,test
185675,step_1,2,test
185675,step_2,2,test
185675,step_3,2,test
185963,start,2,test
185963,step_1,2,test
185963,step_2,0,test
185963,step_3,0,test
186550,start,0,test
186857,start,0,test
186857,step_1,0,test
186857,step_2,0,test
186857,step_3,0,test
187308,start,0,test
187308,step_1,0,test
187308,step_2,0,test
187308,step_3,0,test
187326,start,14,test
187498,step_1,1,test
187498,step_2,1,test
187498,start,0,test
187498,step_3,0,test
187547,start,1,test
187547,step_1,1,test
187547,step_2,0,test
187547,step_3,0,test
187902,start,9,test
187902,step_1,4,test
187902,step_2,1,test
189572,start,0,test
189572,step_1,0,test
189572,step_2,0,test
189572,step_3,0,test
190001,start,1,test
190001,step_1,1,test
190001,step_2,0,test
190001,step_3,0,test
190246,start,0,test
190246,step_1,0,test
190246,step_2,0,test
190246,step_3,0,test
190580,step_3,7,test
190580,step_2,6,test
190580,start,4,test
190580,step_1,4,test
190598,start,0,test
190598,step_1,0,test
190598,step_2,0,test
190598,step_3,0,test
191300,start,4,test
191300,step_1,1,test
191300,step_2,1,test
191300,step_3,1,test
191619,start,0,test
191619,step_1,0,test
191619,step_2,0,test
191619,step_3,0,test
191877,start,0,test
191877,step_1,0,test
191877,step_2,0,test
191877,step_3,0,test
192049,start,1,test
192049,step_1,0,test
192049,step_2,0,test
192160,start,4,test
192386,start,1,test
192518,start,0,test
192518,step_1,0,test
192518,step_2,0,test
192518,step_3,0,test
192577,start,4,test
192577,step_1,1,test
192577,step_2,0,test
192577,step_3,0,test
192654,start,2,test
192775,start,2,test
192775,step_1,1,test
193111,start,1,test
193111,step_1,1,test
193111,step_2,1,test
193111,step_3,0,test
193303,start,0,test
193303,step_1,0,test
193303,step_2,0,test
193303,step_3,0,test
193305,start,0,test
193305,step_1,0,test
193305,step_2,0,test
193305,step_3,0,test
193457,step_2,1,test
193457,step_3,1,test
193457,start,0,test
193457,step_1,0,test
194066,start,0,test
194066,step_1,0,test
194066,step_2,0,test
194470,start,0,test
194784,start,0,test
194784,step_1,0,test
194784,step_2,0,test
194784,step_3,0,test
194816,step_2,1,test
194816,start,0,test
194816,step_1,0,test
194816,step_3,0,test
195080,start,0,test
195080,step_1,0,test
195080,step_2,0,test
195080,step_3,0,test
195166,start,0,test
195166,step_1,0,test
195166,step_2,0,test
195166,step_3,0,test
195455,start,7,test
195455,step_1,2,test
195455,step_3,2,test
195455,step_2,1,test
195655,start,0,test
195655,step_1,0,test
195655,step_2,0,test
195655,step_3,0,test
196531,start,1,test
196531,step_1,1,test
196531,step_2,0,test
196531,step_3,0,test
196635,start,0,test
196635,step_1,0,test
196635,step_2,0,test
196635,step_3,0,test
196988,start,4,test
196988,step_1,3,test
196988,step_2,0,test
197374,start,0,test
197374,step_1,0,test
197374,step_2,0,test
197374,step_3,0,test
197560,start,0,test
197560,step_1,0,test
197560,step_2,0,test
197560,step_3,0,test
197793,start,1,test
197793,step_1,0,test
197793,step_2,0,test
197793,step_3,0,test
198652,start,0,test
198652,step_1,0,test
198652,step_2,0,test
198652,step_3,0,test
198935,start,0,test
198935,step_1,0,test
198935,step_2,0,test
198935,step_3,0,test
199386,step_2,4,test
199386,step_1,3,test
199386,start,2,test
199386,step_3,2,test
200308,start,1,test
200308,step_1,0,test
200598,start,1,test
200598,step_1,0,test
200598,step_2,0,test
200598,step_3,0,test
200648,start,1,test
200648,step_1,0,test
200648,step_2,0,test
200648,step_3,0,test
200698,start,0,test
200698,step_1,0,test
200698,step_2,0,test
200698,step_3,0,test
200707,start,1,test
200707,step_1,0,test
200707,step_2,0,test
200707,step_3,0,test
201394,start,0,test
201394,step_1,0,test
201394,step_2,0,test
201394,step_3,0,test
201447,start,2,test
201447,step_1,1,test
201447,step_2,0,test
201447,step_3,0,test
201641,start,0,test
201641,step_1,0,test
201641,step_2,0,test
201641,step_3,0,test
201846,start,0,test
201846,step_1,0,test
201909,start,0,test
201909,step_1,0,test
201909,step_2,0,test
201909,step_3,0,test
202371,start,3,test
202371,step_1,1,test
202371,step_2,0,test
202371,step_3,0,test
202973,start,0,test
202973,step_1,0,test
202973,step_2,0,test
202973,step_3,0,test
203027,step_1,2,test
203027,step_3,2,test
203027,start,0,test
203027,step_2,0,test
203223,start,1,test
203223,step_1,0,test
203223,step_2,0,test
203223,step_3,0,test
203500,start,0,test
203797,start,1,test
204445,start,0,test
204445,step_1,0,test
204445,step_2,0,test
204445,step_3,0,test
204784,start,2,test
204784,step_1,0,test
204784,step_2,0,test
204784,step_3,0,test
204888,start,0,test
204888,step_1,0,test
204888,step_2,0,test
204888,step_3,0,test
205273,start,0,test
205273,step_1,0,test
205273,step_2,0,test
205273,step_3,0,test
205429,start,0,test
205429,step_1,0,test
205429,step_2,0,test
205429,step_3,0,test
205563,start,0,test
205563,step_1,0,test
205563,step_2,0,test
205563,step_3,0,test
206428,start,5,test
206428,step_1,2,test
206428,step_2,2,test
206428,step_3,0,test
206871,start,0,test
206871,step_1,0,test
206871,step_2,0,test
206871,step_3,0,test
207109,start,5,test
207109,step_1,1,test
207109,step_2,1,test
207109,step_3,0,test
207261,step_1,3,test
207261,step_2,3,test
207261,start,2,test
207261,step_3,1,test
207387,start,5,test
207387,step_2,1,test
207387,step_1,0,test
207387,step_3,0,test
207455,start,0,test
208156,start,2,test
208156,step_1,1,test
208156,step_2,1,test
208156,step_3,1,test
208505,start,0,test
208505,step_1,0,test
208505,step_2,0,test
208505,step_3,0,test
208525,start,1,test
208525,step_2,1,test
208525,step_1,0,test
208784,start,0,test
208784,step_1,0,test
208784,step_2,0,test
208784,step_3,0,test
209099,start,0,test
209099,step_1,0,test
209099,step_2,0,test
209099,step_3,0,test
209462,start,2,test
209462,step_1,0,test
209462,step_2,0,test
209462,step_3,0,test
210140,start,0,test
210140,step_1,0,test
210140,step_2,0,test
210140,step_3,0,test
210141,start,0,test
210141,step_1,0,test
210141,step_2,0,test
210141,step_3,0,test
210180,start,1,test
210180,step_1,1,test
210180,step_2,1,test
210180,step_3,1,test
210667,start,1,test
210667,step_1,0,test
210667,step_2,0,test
210667,step_3,0,test
211023,start,2,test
211023,step_1,0,test
211023,step_2,0,test
211023,step_3,0,test
211380,start,7,test
211380,step_1,5,test
211694,start,2,test
211694,step_1,1,test
211694,step_2,1,test
211694,step_3,1,test
212654,start,0,test
212654,step_1,0,test
212654,step_2,0,test
212654,step_3,0,test
213006,start,3,test
213006,step_1,1,test
213006,step_2,0,test
214083,start,1,test
214083,step_1,0,test
214083,step_2,0,test
214667,start,2,test
215411,start,3,test
215411,step_1,2,test
215411,step_2,0,test
215411,step_3,0,test
215661,start,0,test
215661,step_1,0,test
215661,step_2,0,test
215661,step_3,0,test
217308,start,0,test
217308,step_1,0,test
217308,step_2,0,test
217308,step_3,0,test
217547,start,0,test
217547,step_1,0,test
217547,step_2,0,test
217547,step_3,0,test
217761,start,2,test
217950,start,0,test
218589,start,0,test
218589,step_1,0,test
218589,step_2,0,test
218589,step_3,0,test
218777,start,0,test
218777,step_1,0,test
218777,step_2,0,test
218777,step_3,0,test
219038,start,1,test
219038,step_1,1,test
219207,start,0,test
219207,step_1,0,test
219592,start,3,test
219592,step_1,0,test
219592,step_2,0,test
219592,step_3,0,test
219882,start,0,test
219909,start,3,test
219909,step_1,1,test
219909,step_2,0,test
219909,step_3,0,test
220061,start,0,test
220061,step_1,0,test
220594,start,0,test
220594,step_1,0,test
220594,step_2,0,test
220594,step_3,0,test
221092,start,0,test
221092,step_1,0,test
221092,step_2,0,test
221092,step_3,0,test
221296,start,0,test
221296,step_1,0,test
221296,step_2,0,test
221296,step_3,0,test
221385,start,0,test
221385,step_1,0,test
221385,step_2,0,test
221385,step_3,0,test
221779,start,0,test
221779,step_1,0,test
221779,step_2,0,test
221779,step_3,0,test
222111,start,0,test
222111,step_1,0,test
222111,step_2,0,test
222111,step_3,0,test
222973,start,3,test
222973,step_1,0,test
223802,start,0,test
223802,step_1,0,test
224773,start,0,test
224773,step_1,0,test
226198,start,1,test
226198,step_1,1,test
226198,step_2,0,test
226198,step_3,0,test
226818,start,0,test
226818,step_1,0,test
226818,step_2,0,test
226818,step_3,0,test
226853,start,0,test
226853,step_1,0,test
226853,step_2,0,test
226853,step_3,0,test
227588,start,1,test
227588,step_1,0,test
227588,step_2,0,test
227588,step_3,0,test
227610,start,0,test
227610,step_1,0,test
227610,step_2,0,test
227610,step_3,0,test
227631,start,0,test
227631,step_1,0,test
227631,step_2,0,test
227631,step_3,0,test
227805,start,0,test
227805,step_1,0,test
227805,step_2,0,test
227805,step_3,0,test
228465,start,1,test
228465,step_1,1,test
228465,step_2,0,test
228465,step_3,0,test
228538,start,2,test
228538,step_1,0,test
228538,step_2,0,test
228538,step_3,0,test
228662,start,1,test
228662,step_1,1,test
228662,step_2,0,test
228662,step_3,0,test
228758,start,1,test
228758,step_1,0,test
228783,start,0,test
228868,start,2,test
228868,step_1,1,test
228868,step_2,0,test
228868,step_3,0,test
229123,start,0,test
229123,step_1,0,test
229123,step_2,0,test
229123,step_3,0,test
229490,start,0,test
229490,step_1,0,test
229490,step_2,0,test
229490,step_3,0,test
229522,start,1,test
229522,step_1,0,test
229522,step_2,0,test
229522,step_3,0,test
229800,start,0,test
229800,step_1,0,test
229800,step_2,0,test
229800,step_3,0,test
230423,step_1,1,test
230423,step_2,1,test
230423,start,0,test
230423,step_3,0,test
230538,start,0,test
230538,step_1,0,test
230538,step_2,0,test
230538,step_3,0,test
230551,start,2,test
230551,step_1,0,test
230551,step_2,0,test
230551,step_3,0,test
231622,step_1,1,test
