visit_id,time_elapsed,client_id,client_age,age_category
128707278_74623051753_383286,13.85,4569203,71.0,senior
128750284_75713777450_170911,4.183333333333334,534616,64.0,senior
128783140_35754495405_136940,1.3,2131405,35.0,adult
128799636_55392666241_586119,9.15,6272438,28.0,young
128928056_89125256721_674290,10.55,7954714,46.0,adult
129284782_45195432467_969117,2.35,3756644,36.0,adult
129329302_98623136213_399677,5.183333333333334,2563119,52.0,adult
129347156_1585895360_743032,2.966666666666667,3103528,46.0,adult
129369360_26151717802_201123,5.133333333333334,432803,50.0,adult
129395060_45891532416_968667,5.316666666666666,3678422,33.0,adult
129560592_31834319255_707123,4.383333333333334,8965111,62.0,senior
129569776_33471130025_742989,5.266666666666667,5706688,54.0,adult
129638417_19452294366_798628,3.966666666666667,2135962,58.0,adult
129641739_81272316289_220857,10.016666666666667,3304360,52.0,adult
129672371_911114751_998148,4.6,4143564,54.0,adult
129782867_61068388166_853916,7.833333333333333,895221,55.0,adult
130011001_12541484740_61535,4.7,8740925,36.0,adult
130079804_14229087616_693146,6.15,2111468,56.0,adult
130082011_30746901822_831062,3.533333333333333,6991295,50.0,adult
130265057_20116357644_791157,1.7166666666666666,6972505,60.0,senior
130282130_27674332656_808282,10.566666666666666,8260569,34.0,adult
130373787_70952693102_435513,14.683333333333334,5158534,68.0,senior
130502763_87279132515_340748,3.2666666666666666,3979107,50.0,adult
130580693_20094245520_994374,2.45,3433053,38.0,adult
130585572_98359180277_73,2.6666666666666665,7653449,37.0,adult
13060357_50926088912_751725,2.966666666666667,8942980,26.0,young
130677392_33476817174_171978,11.55,8905816,46.0,adult
130716726_54642386508_698905,2.65,3551089,38.0,adult
130790172_6705174264_256296,2.65,1846831,28.0,young
130990903_96094011232_108566,2.683333333333333,3904119,48.0,adult
131038079_20704566257_709964,5.016666666666667,4762443,56.0,adult
131097691_81023234611_218655,2.033333333333333,9244146,56.0,adult
131102525_42937895906_669146,2.1666666666666665,3280959,50.0,adult
131125518_10728506408_139107,4.933333333333334,8861901,62.0,senior
131144238_53571830218_385033,4.583333333333333,9342924,50.0,adult
13115041_86046233632_614678,1.9833333333333332,277251,30.0,young
131151000_16136280378_595781,2.7,2606324,58.0,adult
131348528_22231488950_128767,4.45,5743376,66.0,senior
131433945_81573513202_350048,3.183333333333333,2787388,27.0,young
131445605_75345808415_278073,3.083333333333333,2408953,42.0,adult
13145096_89466953582_339653,3.65,9370023,36.0,adult
1315337_13623885675_876847,2.183333333333333,9175004,26.0,young
131549310_39584552185_886703,2.5,629259,74.0,senior
131658082_36944318668_574392,9.95,7928204,52.0,adult
131680998_50955482767_470242,1.85,8593299,24.0,young
131741603_26303334537_757093,3.716666666666667,6077287,48.0,adult
131828181_13145003767_548648,8.166666666666666,6773240,53.0,adult
131969219_66032960268_31360,3.783333333333333,6863960,42.0,adult
131977033_96354419103_429845,3.35,5950877,32.0,adult
132007616_82653622007_641102,3.25,8020967,44.0,adult
132041350_74481051516_367934,3.883333333333333,5900806,42.0,adult
13205605_14426073954_328700,7.883333333333334,59860,52.0,adult
132120335_50130153381_730413,3.566666666666667,3726879,62.0,senior
132176581_31020393245_500778,1.1833333333333331,6252219,62.0,senior
132271947_11731722669_605414,7.116666666666666,486496,44.0,adult
13227476_36998124489_81826,12.916666666666666,1971383,32.0,adult
132290505_31021953808_448015,6.316666666666666,2389989,48.0,adult
132308094_58072085948_298003,5.566666666666666,271955,32.0,adult
13230994_26512304416_834075,5.566666666666666,7411125,50.0,adult
132343681_74143878417_710184,12.8,3452615,62.0,senior
132345884_86772668980_154072,2.85,1335100,55.0,adult
132359246_57632143681_53263,2.05,6209448,46.0,adult
13237711_24972983765_60282,2.8,8333682,34.0,adult
132416728_11885996721_192181,7.7,2584570,54.0,adult
132433048_42250591779_333284,9.583333333333334,3009615,38.0,adult
132442604_75370975182_713517,2.25,534083,43.0,adult
132466960_78388005899_65318,7.3,2103586,47.0,adult
13248002_27432849954_794284,18.966666666666665,3495757,58.0,adult
132496573_52302959624_645064,4.633333333333334,324516,46.0,adult
132541547_18935560191_192027,2.933333333333333,6263283,46.0,adult
132682278_80147028111_676642,2.1,2602692,30.0,young
132682635_7608275449_739791,3.216666666666667,646758,80.0,senior
132690988_18870644311_629618,5.1,6112016,40.0,adult
132694859_81942019112_185509,5.85,4048916,72.0,senior
133071621_93287131821_4256,2.183333333333333,1398774,30.0,young
13309791_78401259680_439650,2.95,9118111,46.0,adult
133141678_22669175635_548987,3.316666666666667,3866514,64.0,senior
133148775_21770314263_354560,2.3,3393848,56.0,adult
133184236_29009963698_448884,7.216666666666667,1473265,45.0,adult
133268190_12898373127_772501,3.283333333333333,6579471,56.0,adult
133285921_44606991215_878566,4.85,9004289,56.0,adult
133312726_78718047913_147353,3.6666666666666665,4395024,64.0,senior
133336566_17765152349_451224,8.25,909969,26.0,young
133388687_21394022063_49073,2.1,6773041,39.0,adult
13350874_75968367879_814437,18.166666666666668,7394783,64.0,senior
133575947_49777835699_773649,2.9,6641231,37.0,adult
133605638_83473202478_568852,5.283333333333333,8085803,54.0,adult
13361348_52179978365_301193,3.7666666666666666,5766870,48.0,adult
133621361_93689808191_52879,6.883333333333334,9420690,54.0,adult
133650859_37473437753_644734,8.05,7889828,48.0,adult
133681528_22987594989_145628,4.566666666666666,4076076,40.0,adult
133750096_16304918447_403810,4.9,6137907,29.0,young
13383291_68156032829_459756,3.6666666666666665,6983917,44.0,adult
13404051_15929970928_11352,6.383333333333334,3849568,54.0,adult
134052821_3906165676_928552,2.783333333333333,7348583,55.0,adult
134174297_19985183355_947935,12.483333333333333,16135,64.0,senior
134221510_98174371217_172351,4.833333333333333,182574,44.0,adult
134335122_65761242856_552652,2.4166666666666665,427931,24.0,young
134404396_93310106556_147882,3.033333333333333,6199317,86.0,senior
13443153_60911371016_83922,3.316666666666667,5768721,46.0,adult
134510286_61890935023_988111,1.4333333333333331,4796258,49.0,adult
134515681_84017656015_227812,9.983333333333333,9957239,64.0,senior
134703432_50419832302_606392,2.2333333333333334,5282774,40.0,adult
13470919_78646063139_848634,7.116666666666666,6791214,26.0,young
134784966_40413778101_596879,3.65,3516095,51.0,adult
134799435_76051993645_162870,12.333333333333334,800712,52.0,adult
13487387_46154716819_316587,4.733333333333333,6768605,36.0,adult
134901444_96964886133_783245,2.0,6438329,46.0,adult
134928153_70420578677_814594,9.1,6861827,58.0,adult
135180987_5512354296_491320,8.433333333333334,309715,56.0,adult
135199049_28529569917_994787,4.566666666666666,6593447,60.0,senior
135207607_62786575997_629595,1.4833333333333334,1243518,26.0,young
135243267_35358267309_764738,19.08333333333333,3299174,34.0,adult
135318896_58284343366_162442,7.516666666666667,1948090,64.0,senior
135345432_5087176339_470461,3.35,8671792,46.0,adult
135418081_44357207937_80969,4.55,3111038,52.0,adult
135435314_6318212128_902717,6.716666666666667,7561939,46.0,adult
135524804_37078160467_593815,3.066666666666667,1462983,74.0,senior
135552769_14966189617_951276,6.316666666666666,3584557,22.0,young
135584274_95493267370_768616,5.133333333333334,3050400,52.0,adult
135625790_51215030293_735552,12.3,8754433,66.0,senior
135653073_40365249650_778535,4.366666666666666,6363669,66.0,senior
135655299_26868489277_256480,4.566666666666666,2560718,49.0,adult
135680136_40770056117_575298,2.2666666666666666,641775,68.0,senior
135686535_86048174207_210653,3.3666666666666667,71296,72.0,senior
135714199_28903003381_887476,1.4,5639457,82.0,senior
135750204_63622591824_985644,13.116666666666667,5136652,50.0,adult
135761017_98444226861_710409,3.433333333333333,1435416,36.0,adult
135802434_62713631642_932028,5.15,6101638,36.0,adult
13581838_79100608588_989291,3.066666666666667,8538953,38.0,adult
135883424_27218275647_378296,5.15,4343885,78.0,senior
135925309_64922568933_611989,10.033333333333331,8056344,64.0,senior
136142804_60110892984_84996,1.7,482346,65.0,senior
136171448_36715818077_650674,2.9166666666666665,7250450,39.0,adult
136217527_43070971912_258198,9.25,868443,74.0,senior
136223377_66082408764_687449,2.25,2053769,64.0,senior
136286114_51295315296_790114,9.166666666666666,1719270,64.0,senior
136422358_65932467873_731232,12.233333333333333,8787649,68.0,senior
136425417_81196282489_344154,4.533333333333333,9328539,40.0,adult
136538378_74761773800_678222,8.75,2649126,40.0,adult
136543027_11087289673_890543,1.5,4646433,54.0,adult
13668224_75928518607_998010,4.983333333333333,8533320,34.0,adult
136706826_45429006359_614666,4.4,2804455,30.0,young
136755016_23723996119_989658,7.5,4546489,48.0,adult
136765354_66572207470_480363,3.9,9108723,62.0,senior
136808089_55959296859_150560,2.6333333333333333,9034757,24.0,young
13696041_98253960341_293401,3.083333333333333,8628870,37.0,adult
136967210_89445008617_372552,4.733333333333333,879099,60.0,senior
13698898_14080513240_760952,4.833333333333333,9512025,22.0,young
137044917_56229104525_836336,4.466666666666667,6244225,58.0,adult
137119008_19606415638_699387,5.566666666666666,8461995,64.0,senior
137128634_97679025253_720415,5.316666666666666,7797325,40.0,adult
137204437_220150736_699964,1.6,322453,60.0,senior
137296953_95658217563_496061,2.6,8714032,56.0,adult
137346999_46874995404_795194,5.116666666666666,6182487,56.0,adult
137353277_29945188417_427132,0.8833333333333333,4150493,26.0,young
137488477_46939132194_98397,2.65,5553285,54.0,adult
137489087_40884484417_648454,2.316666666666667,1000672,66.0,senior
137490855_17082061674_24251,2.816666666666667,1674658,34.0,adult
137502273_24746392111_589998,3.25,5556100,26.0,young
137618592_9903400739_565102,7.5,8382404,66.0,senior
137748391_74495937003_477112,6.983333333333333,3445203,68.0,senior
13775826_11298480361_431808,6.016666666666667,1326392,50.0,adult
137793573_15777231089_386684,2.6166666666666667,3466478,26.0,young
137797764_47087594620_952323,3.633333333333333,9401593,38.0,adult
137856849_76293809665_948242,25.6,8836938,64.0,senior
137957534_34031661360_687895,2.0166666666666666,2935311,66.0,senior
138026948_68110014602_134721,8.216666666666667,1133440,50.0,adult
138073953_2230092276_205275,9.266666666666667,1889858,50.0,adult
13809244_71344182710_663243,5.183333333333334,940063,20.0,young
138120309_65198775087_878707,16.816666666666666,7262069,64.0,senior
138125144_9374190578_670910,1.6166666666666667,8262866,32.0,adult
138216973_17164195432_756728,13.766666666666667,702159,24.0,young
13823550_41460638874_997181,5.516666666666667,5429906,62.0,senior
138310968_78801634717_356113,2.3833333333333333,8140663,20.0,young
138533761_54274098090_16500,5.1,4149721,60.0,senior
13855330_96948875855_959795,8.266666666666667,3479493,63.0,senior
1386187_32103333532_432392,3.8,382434,66.0,senior
13864058_15347955989_228409,6.433333333333334,9471545,22.0,young
138717351_63708035064_713008,1.7,1030203,38.0,adult
138726634_2767276793_809933,3.8666666666666663,6954228,36.0,adult
138771131_77893784504_439778,4.133333333333334,8699930,28.0,young
13877830_67981773984_361210,9.933333333333334,3714063,50.0,adult
138779246_43104968725_361477,3.633333333333333,6089566,32.0,adult
138800525_1238573481_211011,4.483333333333333,4666567,62.0,senior
138843328_6608469803_575677,7.366666666666666,2311246,20.0,young
139082368_73701020896_688988,3.65,427194,48.0,adult
139176413_51418154523_139735,1.9833333333333332,1309369,44.0,adult
139321903_1970083421_56953,8.683333333333334,5116603,18.0,young
139348420_61475404015_720813,11.6,4069324,52.0,adult
139446792_25471852336_661903,2.316666666666667,1642693,28.0,young
139590619_7040893528_981279,3.3,3561382,74.0,senior
139672730_11387580591_910026,4.183333333333334,5008718,56.0,adult
139769812_29633618084_256280,15.833333333333334,5729161,44.0,adult
13980517_76289303404_406045,4.25,1115902,62.0,senior
139824638_35282125628_868776,1.85,4266877,56.0,adult
139832184_11300974912_420847,1.5666666666666669,27554,36.0,adult
139834660_91761224182_286241,1.6166666666666667,8295065,59.0,adult
139876102_33702354476_65188,5.566666666666666,1767975,60.0,senior
139952427_57560152627_910326,12.283333333333331,6742624,63.0,senior
140017372_64767914868_175272,11.816666666666666,3815343,42.0,adult
140048513_61590138277_181662,3.75,3910459,38.0,adult
140088630_75456453428_813,6.166666666666667,8982875,60.0,senior
140111566_44216649786_182008,6.833333333333333,6755742,72.0,senior
140134290_46068357986_538926,2.3666666666666667,8229929,30.0,young
140209031_20799602528_211802,2.05,1116906,28.0,young
140228538_34485978011_746643,4.15,9483015,70.0,senior
140361729_12360100621_484788,2.6666666666666665,1869378,44.0,adult
140510502_863109877_663306,2.433333333333333,8789953,28.0,young
140662174_30979906110_421573,28.433333333333334,4758953,54.0,adult
140670446_22143956755_645887,4.783333333333333,7759903,28.0,young
140726628_38959731856_234234,1.6833333333333331,6754772,28.0,young
140778515_32630769261_538746,5.516666666666667,1625605,34.0,adult
140952584_35497334357_949292,3.6166666666666663,9285944,48.0,adult
141098501_44404310116_586843,10.383333333333333,9694436,24.0,young
141187245_46239810198_4920,6.766666666666667,4826778,55.0,adult
141239374_96936033622_79050,2.4833333333333334,9262601,21.0,young
141278564_33220579255_816917,9.333333333333334,6902794,48.0,adult
141301640_74289340866_64082,7.916666666666667,5319067,74.0,senior
141306167_20113670874_446720,14.116666666666667,8061414,48.0,adult
141312507_80359519576_816938,5.3,5698289,38.0,adult
141411060_22886827502_412619,11.333333333333334,3762515,55.0,adult
141473472_676965303_469066,3.883333333333333,6024027,30.0,young
141536064_76601559244_760184,13.65,2795142,50.0,adult
14157235_31476168848_166830,3.1166666666666667,9262828,60.0,senior
141647465_33754244572_150993,7.833333333333333,4535988,52.0,adult
141737887_56991193953_617086,2.95,4454797,56.0,adult
141743147_36590758322_729214,3.4833333333333334,6876030,30.0,young
141766733_28644075059_185800,3.4166666666666665,4900129,38.0,adult
141781902_84564152230_151437,15.816666666666666,6103015,58.0,adult
141847825_40582103327_772644,2.566666666666667,2150129,66.0,senior
141898139_5691050279_524088,8.233333333333333,2821267,58.0,adult
141994710_94195403266_193572,5.366666666666666,7301705,49.0,adult
142010339_22483385740_798190,17.733333333333334,6190629,64.0,senior
142179882_74652074658_543091,3.183333333333333,3054355,40.0,adult
142189043_34814053006_52065,0.9833333333333332,9483420,24.0,young
1422633_72646178417_23864,3.6,6195723,32.0,adult
142307153_69966166486_192422,2.033333333333333,3665178,32.0,adult
142415644_32722458667_152199,2.3666666666666667,7356198,52.0,adult
142586595_87978773390_5855,7.55,9704686,26.0,young
142672738_32756555500_762673,5.35,4727512,76.0,senior
142692950_70030778654_565198,5.433333333333334,4869939,51.0,adult
142793519_60741757247_947631,4.233333333333333,6720587,72.0,senior
142877939_60657656002_691853,16.566666666666666,4602770,56.0,adult
142886292_6978528414_745543,4.05,6814932,56.0,adult
143006529_58527540164_453180,5.9,4225078,45.0,adult
14306625_13122291105_248651,1.5,9209908,40.0,adult
143165003_75256671024_787407,11.1,6928615,58.0,adult
143215623_41159267189_167919,2.6166666666666667,5807332,58.0,adult
143231681_56019816087_517213,11.183333333333334,19813,65.0,senior
143297706_75851511241_383723,4.65,1734338,56.0,adult
143430224_33634211445_202965,4.383333333333334,3671973,42.0,adult
143453474_89203205226_557353,3.633333333333333,4224941,64.0,senior
14368043_54500891196_996874,6.866666666666666,1179872,22.0,young
143681114_38998820544_882528,3.1666666666666665,2820986,42.0,adult
143683504_54915775390_814204,2.4,7359857,52.0,adult
144075474_77905405378_865071,6.35,619309,32.0,adult
144088115_97121167233_50250,10.283333333333331,9385360,50.0,adult
